0.00939356659004771,0.00418530245757149,0.00334828348657177,0.00344122023809524,0.00241812016147591,0,0,0,0,-3.46004287131571e-08,-3.46004287131581e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131572e-08,-3.46004287131567e-08,-3.46004287131574e-08,0,6.92008574263118e-08,-3.46004287131576e-08,-3.46004287131571e-08,-3.4600428713158e-08,0,-3.46004287131564e-08,0,0,-3.46004287131574e-08,6.92008574263156e-08,4.03349022502048e-23,6.92008574263149e-08,-3.46004287131571e-08,3.46004287131575e-08,-3.46004287131558e-08,0,1.03801286139475e-07,-3.46004287131568e-08,3.46004287131588e-08,0,0,0,0,-3.46004287131553e-08,-3.46004287131563e-08,-4.03349022502048e-23,0,-3.46004287131566e-08,0,0,-3.46004287131567e-08,0,6.9200857426315e-08,0,0,0,0,0,3.46004287131581e-08,0,-3.46004287131572e-08,-3.46004287131554e-08,-3.46004287131568e-08,0,0,3.46004287131583e-08,0,0,0,-3.46004287131578e-08,4.03349022502048e-23,-3.4600428713156e-08,-3.46004287131566e-08,-3.46004287131568e-08,0,0,-3.46004287131578e-08,-3.46004287131576e-08,0,0,-3.46004287131569e-08,0,0,0,-3.46004287131582e-08,-3.46004287131569e-08,-3.46004287131578e-08,-3.46004287131573e-08,-3.46004287131571e-08,0,0,0,-3.46004287131569e-08,0,0,-3.46004287131579e-08,0,0,-3.46004287131562e-08,0,0
0.00418530245757149,0.00753344754242864,0.00362716294199956,0.00334821428571429,0.00195315960042874,0,0,0,0,3.46004287131549e-08,3.46004287131575e-08,0,0,0,0,-4.03349022502048e-23,3.46004287131569e-08,3.46004287131572e-08,3.46004287131562e-08,0,-6.92008574263119e-08,3.46004287131576e-08,3.46004287131568e-08,3.46004287131584e-08,0,3.46004287131579e-08,0,0,3.46004287131577e-08,-6.92008574263156e-08,-4.03349022502048e-23,-6.92008574263108e-08,3.46004287131581e-08,-3.4600428713155e-08,3.46004287131577e-08,0,-1.03801286139476e-07,3.46004287131571e-08,-3.46004287131564e-08,0,0,0,0,3.46004287131582e-08,3.46004287131582e-08,4.03349022502048e-23,0,3.46004287131563e-08,0,0,3.46004287131556e-08,0,-6.92008574263145e-08,0,0,0,0,0,-3.46004287131565e-08,0,3.46004287131563e-08,3.46004287131591e-08,3.46004287131574e-08,0,0,-3.46004287131571e-08,0,0,0,3.46004287131579e-08,-4.03349022502048e-23,3.46004287131578e-08,3.46004287131582e-08,3.46004287131575e-08,0,0,3.46004287131577e-08,3.4600428713156e-08,0,0,3.46004287131566e-08,0,0,0,3.46004287131581e-08,3.46004287131583e-08,3.46004287131581e-08,3.46004287131585e-08,3.46004287131579e-08,0,0,0,3.4600428713158e-08,0,0,3.46004287131563e-08,0,0,3.46004287131578e-08,0,0
0.00334828348657177,0.00362716294199956,0.00651027826495171,0.00437127976190476,0.00353429539133368,0,0,0,0,6.92008574263097e-08,6.92008574263125e-08,0,0,0,0,-8.06698045004096e-23,6.92008574263152e-08,6.920085742631e-08,6.92008574263138e-08,0,-1.38401714852625e-07,6.92008574263158e-08,6.92008574263133e-08,6.9200857426316e-08,0,6.9200857426316e-08,0,0,6.92008574263159e-08,-1.38401714852626e-07,-8.06698045004096e-23,-1.38401714852619e-07,6.92008574263163e-08,-6.92008574263091e-08,6.92008574263165e-08,0,-2.07602572278942e-07,6.92008574263099e-08,-6.92008574263136e-08,0,0,0,0,6.92008574263144e-08,6.92008574263158e-08,8.06698045004096e-23,0,6.9200857426312e-08,0,0,6.92008574263118e-08,0,-1.38401714852621e-07,0,0,0,0,0,-6.92008574263134e-08,0,6.92008574263112e-08,6.92008574263154e-08,6.92008574263129e-08,0,0,-6.92008574263137e-08,0,0,0,6.92008574263149e-08,-8.06698045004096e-23,6.92008574263154e-08,6.92008574263136e-08,6.92008574263146e-08,0,0,6.92008574263129e-08,6.92008574263109e-08,0,0,6.92008574263137e-08,0,0,0,6.92008574263135e-08,6.92008574263169e-08,6.92008574263146e-08,6.92008574263138e-08,6.92008574263094e-08,0,0,0,6.92008574263132e-08,0,0,6.92008574263112e-08,0,0,6.92008574263161e-08,0,0
0.00344122023809524,0.00334821428571429,0.00437127976190476,0.00539434523809524,0.00279017857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00241812016147591,0.00195315960042874,0.00353429539133368,0.00279017857142857,0.00437124516147612,0,0,0,0,-3.46004287131579e-08,-3.46004287131581e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131562e-08,-3.46004287131565e-08,-3.46004287131586e-08,0,6.92008574263119e-08,-3.46004287131588e-08,-3.46004287131582e-08,-3.46004287131567e-08,0,-3.46004287131561e-08,0,0,-3.46004287131552e-08,6.92008574263157e-08,4.03349022502048e-23,6.92008574263146e-08,-3.46004287131566e-08,3.46004287131577e-08,-3.46004287131536e-08,0,1.03801286139475e-07,-3.4600428713156e-08,3.46004287131564e-08,0,0,0,0,-3.46004287131567e-08,-3.46004287131573e-08,-4.03349022502048e-23,0,-3.46004287131573e-08,0,0,-3.4600428713156e-08,0,6.92008574263171e-08,0,0,0,0,0,3.46004287131565e-08,0,-3.46004287131576e-08,-3.46004287131546e-08,-3.46004287131563e-08,0,0,3.46004287131571e-08,0,0,0,-3.46004287131559e-08,4.03349022502048e-23,-3.46004287131561e-08,-3.46004287131578e-08,-3.46004287131568e-08,0,0,-3.46004287131572e-08,-3.46004287131571e-08,0,0,-3.4600428713154e-08,0,0,0,-3.46004287131587e-08,-3.46004287131564e-08,-3.46004287131581e-08,-3.46004287131579e-08,-3.46004287131577e-08,0,0,0,-3.46004287131568e-08,0,0,-3.46004287131589e-08,0,0,-3.46004287131558e-08,0,0
0,0,0,0,0,0.00837053571428571,0.00334821428571429,0.00306919642857143,0.00223214285714286,0.00102306547619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00334821428571429,0.00688244047619048,0.00399925595238095,0.00260416666666667,0.001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00306919642857143,0.00399925595238095,0.00558035714285714,0.00306919642857143,0.00186011904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00223214285714286,0.00260416666666667,0.00306919642857143,0.0037202380952381,0.00204613095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.46004287131571e-08,3.46004287131549e-08,6.92008574263097e-08,0,-3.46004287131579e-08,0.00102306547619048,0.001953125,0.00186011904761905,0.00204613095238095,0.00306916182814257,-3.46004287131565e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131556e-08,-3.46004287131567e-08,-3.4600428713158e-08,0,6.92008574263113e-08,-3.46004287131582e-08,-3.46004287131584e-08,-3.46004287131575e-08,0,-3.46004287131538e-08,0,0,-3.46004287131538e-08,6.92008574263145e-08,4.03349022502048e-23,6.92008574263147e-08,-3.4600428713155e-08,3.46004287131574e-08,-3.46004287131553e-08,0,1.03801286139473e-07,-3.46004287131557e-08,3.46004287131556e-08,0,0,0,0,-3.46004287131551e-08,-3.46004287131573e-08,-4.03349022502048e-23,0,-3.46004287131561e-08,0,0,-3.46004287131573e-08,0,6.92008574263127e-08,0,0,0,0,0,3.46004287131547e-08,0,-3.4600428713157e-08,-3.46004287131556e-08,-3.46004287131548e-08,0,0,3.46004287131563e-08,0,0,0,-3.46004287131543e-08,4.03349022502048e-23,-3.46004287131568e-08,-3.4600428713155e-08,-3.46004287131542e-08,0,0,-3.46004287131551e-08,-3.46004287131561e-08,0,0,-3.46004287131535e-08,0,0,0,-3.46004287131565e-08,-3.46004287131546e-08,-3.46004287131561e-08,-3.46004287131568e-08,-3.46004287131567e-08,0,0,0,-3.46004287131551e-08,0,0,-3.46004287131568e-08,0,0,-3.46004287131559e-08,0,0
-3.46004287131581e-08,3.46004287131575e-08,6.92008574263125e-08,0,-3.46004287131581e-08,0,0,0,0,-3.46004287131565e-08,0.00976559039957147,0.00334821428571429,0.0040922619047619,0.00455729166666667,0.00251116071428571,4.03349022502048e-23,-3.46004287131564e-08,-3.46004287131558e-08,-3.46004287131577e-08,0,6.9200857426315e-08,-3.46004287131565e-08,-3.46004287131562e-08,-3.46004287131575e-08,0,-3.46004287131573e-08,0,0,-3.46004287131571e-08,6.92008574263102e-08,4.03349022502048e-23,6.92008574263145e-08,-3.46004287131556e-08,3.46004287131578e-08,-3.46004287131585e-08,0,1.03801286139473e-07,-3.46004287131563e-08,3.46004287131562e-08,0,0,0,0,-3.46004287131572e-08,-3.46004287131567e-08,-4.03349022502048e-23,0,-3.46004287131579e-08,0,0,-3.46004287131573e-08,0,6.92008574263127e-08,0,0,0,0,0,3.46004287131565e-08,0,-3.46004287131563e-08,-3.4600428713156e-08,-3.46004287131553e-08,0,0,3.46004287131563e-08,0,0,0,-3.46004287131572e-08,4.03349022502048e-23,-3.46004287131583e-08,-3.46004287131559e-08,-3.46004287131573e-08,0,0,-3.46004287131546e-08,-3.46004287131568e-08,0,0,-3.46004287131578e-08,0,0,0,-3.46004287131555e-08,-3.46004287131561e-08,-3.46004287131541e-08,-3.46004287131548e-08,-3.46004287131564e-08,0,0,0,-3.46004287131557e-08,0,0,-3.46004287131563e-08,0,0,-3.46004287131583e-08,0,0
0,0,0,0,0,0,0,0,0,0,0.00334821428571429,0.00874255952380952,0.00399925595238095,0.00344122023809524,0.0021391369047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0040922619047619,0.00399925595238095,0.0076264880952381,0.00437127976190476,0.00353422619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00455729166666667,0.00344122023809524,0.00437127976190476,0.00651041666666667,0.00353422619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.00251116071428571,0.0021391369047619,0.00353422619047619,0.00353422619047619,0.00539434523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.03349022502048e-23,-4.03349022502048e-23,-8.06698045004096e-23,0,4.03349022502048e-23,0,0,0,0,4.03349022502048e-23,4.03349022502048e-23,0,0,0,0,0.0124627976190476,0.005859375,0.00548735119047619,0.00465029761904762,0.00269717261904762,-8.06698045004096e-23,4.03349022502048e-23,4.03349022502048e-23,4.03349022502048e-23,0,4.03349022502048e-23,0,0,4.03349022502048e-23,-8.06698045004096e-23,0,-8.06698045004096e-23,4.03349022502048e-23,-4.03349022502048e-23,4.03349022502048e-23,0,0,4.03349022502048e-23,-4.03349022502048e-23,0,0,0,0,4.03349022502048e-23,4.03349022502048e-23,0,0,4.03349022502048e-23,0,0,4.03349022502048e-23,0,-8.06698045004096e-23,0,0,0,0,0,-4.03349022502048e-23,0,4.03349022502048e-23,4.03349022502048e-23,4.03349022502048e-23,0,0,-4.03349022502048e-23,0,0,0,4.03349022502048e-23,0,4.03349022502048e-23,4.03349022502048e-23,4.03349022502048e-23,0,0,4.03349022502048e-23,4.03349022502048e-23,0,0,4.03349022502048e-23,0,0,0,4.03349022502048e-23,4.03349022502048e-23,4.03349022502048e-23,4.03349022502048e-23,4.03349022502048e-23,0,0,0,4.03349022502048e-23,0,0,4.03349022502048e-23,0,0,4.03349022502048e-23,0,0
-3.46004287131572e-08,3.46004287131569e-08,6.92008574263152e-08,0,-3.46004287131562e-08,0,0,0,0,-3.46004287131556e-08,-3.46004287131564e-08,0,0,0,0,0.005859375,0.0116257094471906,0.00585934039957138,0.0053943106376666,0.00297619047619048,6.92008574263121e-08,-3.46004287131564e-08,-3.46004287131566e-08,-3.46004287131568e-08,0,-3.46004287131572e-08,0,0,-3.46004287131573e-08,6.92008574263114e-08,4.03349022502048e-23,6.92008574263116e-08,-3.46004287131576e-08,3.46004287131565e-08,-3.46004287131584e-08,0,1.03801286139469e-07,-3.46004287131562e-08,3.46004287131578e-08,0,0,0,0,-3.4600428713155e-08,-3.46004287131575e-08,-4.03349022502048e-23,0,-3.46004287131569e-08,0,0,-3.46004287131573e-08,0,6.92008574263127e-08,0,0,0,0,0,3.46004287131568e-08,0,-3.46004287131564e-08,-3.46004287131572e-08,-3.46004287131566e-08,0,0,3.46004287131575e-08,0,0,0,-3.46004287131563e-08,4.03349022502048e-23,-3.46004287131582e-08,-3.46004287131566e-08,-3.46004287131572e-08,0,0,-3.46004287131565e-08,-3.46004287131552e-08,0,0,-3.46004287131582e-08,0,0,0,-3.46004287131561e-08,-3.4600428713157e-08,-3.46004287131557e-08,-3.46004287131567e-08,-3.46004287131555e-08,0,0,0,-3.46004287131563e-08,0,0,-3.46004287131558e-08,0,0,-3.46004287131583e-08,0,0
-3.46004287131567e-08,3.46004287131572e-08,6.920085742631e-08,0,-3.46004287131565e-08,0,0,0,0,-3.46004287131567e-08,-3.46004287131558e-08,0,0,0,0,0.00548735119047619,0.00585934039957138,0.0101376142090954,0.00492928087576181,0.00427827380952381,6.92008574263133e-08,-3.46004287131577e-08,-3.46004287131573e-08,-3.46004287131561e-08,0,-3.46004287131556e-08,0,0,-3.46004287131553e-08,6.92008574263119e-08,4.03349022502048e-23,6.9200857426313e-08,-3.46004287131562e-08,3.46004287131573e-08,-3.46004287131581e-08,0,1.03801286139471e-07,-3.46004287131554e-08,3.46004287131563e-08,0,0,0,0,-3.46004287131557e-08,-3.46004287131566e-08,-4.03349022502048e-23,0,-3.46004287131576e-08,0,0,-3.46004287131562e-08,0,6.92008574263092e-08,0,0,0,0,0,3.46004287131548e-08,0,-3.46004287131561e-08,-3.46004287131566e-08,-3.46004287131556e-08,0,0,3.4600428713156e-08,0,0,0,-3.4600428713156e-08,4.03349022502048e-23,-3.46004287131575e-08,-3.46004287131548e-08,-3.46004287131569e-08,0,0,-3.46004287131542e-08,-3.46004287131572e-08,0,0,-3.46004287131565e-08,0,0,0,-3.46004287131548e-08,-3.46004287131546e-08,-3.46004287131557e-08,-3.4600428713155e-08,-3.46004287131564e-08,0,0,0,-3.46004287131552e-08,0,0,-3.46004287131564e-08,0,0,-3.46004287131569e-08,0,0
-3.46004287131574e-08,3.46004287131562e-08,6.92008574263138e-08,0,-3.46004287131586e-08,0,0,0,0,-3.4600428713158e-08,-3.46004287131577e-08,0,0,0,0,0.00465029761904762,0.0053943106376666,0.00492928087576181,0.0086495189710001,0.00465029761904762,6.92008574263111e-08,-3.46004287131579e-08,-3.46004287131589e-08,-3.46004287131566e-08,0,-3.46004287131548e-08,0,0,-3.46004287131557e-08,6.92008574263156e-08,4.03349022502048e-23,6.92008574263158e-08,-3.46004287131562e-08,3.46004287131586e-08,-3.46004287131546e-08,0,1.03801286139472e-07,-3.46004287131579e-08,3.4600428713157e-08,0,0,0,0,-3.46004287131556e-08,-3.46004287131569e-08,-4.03349022502048e-23,0,-3.46004287131579e-08,0,0,-3.46004287131571e-08,0,6.92008574263108e-08,0,0,0,0,0,3.46004287131558e-08,0,-3.46004287131582e-08,-3.46004287131573e-08,-3.46004287131569e-08,0,0,3.46004287131569e-08,0,0,0,-3.46004287131573e-08,4.03349022502048e-23,-3.46004287131561e-08,-3.46004287131568e-08,-3.46004287131535e-08,0,0,-3.46004287131574e-08,-3.46004287131587e-08,0,0,-3.46004287131557e-08,0,0,0,-3.46004287131572e-08,-3.46004287131562e-08,-3.46004287131566e-08,-3.46004287131562e-08,-3.46004287131584e-08,0,0,0,-3.46004287131568e-08,0,0,-3.4600428713157e-08,0,0,-3.4600428713156e-08,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269717261904762,0.00297619047619048,0.00427827380952381,0.00465029761904762,0.00688244047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.92008574263118e-08,-6.92008574263119e-08,-1.38401714852625e-07,0,6.92008574263119e-08,0,0,0,0,6.92008574263113e-08,6.9200857426315e-08,0,0,0,0,-8.06698045004096e-23,6.92008574263121e-08,6.92008574263133e-08,6.92008574263111e-08,0,0.0169269449316183,0.0112537894389526,0.0100447120580003,0.00651048586752431,0.0060453869047619,6.92008574263129e-08,0,0,6.92008574263136e-08,-1.38401714852625e-07,-8.06698045004096e-23,-1.38401714852624e-07,6.92008574263156e-08,-6.92008574263142e-08,6.92008574263126e-08,0,-2.07602572278944e-07,6.92008574263124e-08,-6.92008574263136e-08,0,0,0,0,6.92008574263147e-08,6.9200857426313e-08,8.06698045004096e-23,0,6.92008574263119e-08,0,0,6.92008574263149e-08,0,-1.38401714852629e-07,0,0,0,0,0,-6.92008574263146e-08,0,6.92008574263131e-08,6.92008574263128e-08,6.92008574263144e-08,0,0,-6.92008574263134e-08,0,0,0,6.92008574263119e-08,-8.06698045004096e-23,6.92008574263119e-08,6.9200857426314e-08,6.92008574263142e-08,0,0,6.92008574263142e-08,6.92008574263126e-08,0,0,6.92008574263127e-08,0,0,0,6.92008574263152e-08,6.92008574263144e-08,6.92008574263157e-08,6.92008574263158e-08,6.92008574263126e-08,0,0,0,6.92008574263147e-08,0,0,6.9200857426315e-08,0,0,6.92008574263137e-08,0,0
-3.46004287131576e-08,3.46004287131576e-08,6.92008574263158e-08,0,-3.46004287131588e-08,0,0,0,0,-3.46004287131582e-08,-3.46004287131565e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131564e-08,-3.46004287131577e-08,-3.46004287131579e-08,0,0.0112537894389526,0.0155319594471899,0.0103236261138573,0.00660338801861909,0.00641741071428571,-3.46004287131575e-08,0,0,-3.46004287131569e-08,6.92008574263136e-08,4.03349022502048e-23,6.92008574263162e-08,-3.46004287131568e-08,3.46004287131587e-08,-3.46004287131578e-08,0,1.03801286139471e-07,-3.46004287131578e-08,3.4600428713157e-08,0,0,0,0,-3.46004287131574e-08,-3.4600428713158e-08,-4.03349022502048e-23,0,-3.46004287131582e-08,0,0,-3.46004287131578e-08,0,6.92008574263142e-08,0,0,0,0,0,3.46004287131572e-08,0,-3.46004287131575e-08,-3.46004287131583e-08,-3.46004287131581e-08,0,0,3.46004287131576e-08,0,0,0,-3.46004287131579e-08,4.03349022502048e-23,-3.46004287131575e-08,-3.46004287131583e-08,-3.46004287131563e-08,0,0,-3.4600428713158e-08,-3.4600428713158e-08,0,0,-3.46004287131588e-08,0,0,0,-3.4600428713158e-08,-3.46004287131576e-08,-3.46004287131574e-08,-3.46004287131579e-08,-3.46004287131588e-08,0,0,0,-3.46004287131573e-08,0,0,-3.46004287131572e-08,0,0,-3.4600428713156e-08,0,0
-3.46004287131571e-08,3.46004287131568e-08,6.92008574263133e-08,0,-3.46004287131582e-08,0,0,0,0,-3.46004287131584e-08,-3.46004287131562e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131566e-08,-3.46004287131573e-08,-3.46004287131589e-08,0,0.0100447120580003,0.0103236261138573,0.0136718403995713,0.00688240587576189,0.00595238095238095,-3.46004287131569e-08,0,0,-3.4600428713156e-08,6.92008574263165e-08,4.03349022502048e-23,6.92008574263149e-08,-3.46004287131566e-08,3.46004287131586e-08,-3.46004287131559e-08,0,1.03801286139473e-07,-3.4600428713158e-08,3.46004287131568e-08,0,0,0,0,-3.46004287131562e-08,-3.46004287131583e-08,-4.03349022502048e-23,0,-3.46004287131585e-08,0,0,-3.46004287131561e-08,0,6.92008574263131e-08,0,0,0,0,0,3.46004287131562e-08,0,-3.4600428713157e-08,-3.4600428713157e-08,-3.46004287131572e-08,0,0,3.4600428713157e-08,0,0,0,-3.46004287131578e-08,4.03349022502048e-23,-3.4600428713156e-08,-3.46004287131581e-08,-3.46004287131566e-08,0,0,-3.46004287131586e-08,-3.46004287131587e-08,0,0,-3.46004287131569e-08,0,0,0,-3.46004287131584e-08,-3.46004287131568e-08,-3.46004287131577e-08,-3.46004287131579e-08,-3.46004287131581e-08,0,0,0,-3.46004287131567e-08,0,0,-3.46004287131574e-08,0,0,-3.46004287131567e-08,0,0
