0.00939356659004771,0.00418530245757149,0.00334828348657177,0.00344122023809524,0.00241812016147591,0,0,0,0,-3.46004287131571e-08,-3.46004287131581e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131572e-08,-3.46004287131567e-08,-3.46004287131574e-08,0,6.92008574263118e-08,-3.46004287131576e-08,-3.46004287131571e-08,-3.4600428713158e-08,0,-3.46004287131564e-08,0,0,-3.46004287131574e-08,6.92008574263156e-08,4.03349022502048e-23,6.92008574263149e-08,-3.46004287131571e-08,3.46004287131575e-08,-3.46004287131558e-08,0,1.03801286139475e-07,-3.46004287131568e-08,3.46004287131588e-08,0,0,0,0,-3.46004287131553e-08,-3.46004287131563e-08,-4.03349022502048e-23,0,-3.46004287131566e-08,0,0,-3.46004287131567e-08,0,6.9200857426315e-08,0,0,0,0,0,3.46004287131581e-08,0,-3.46004287131572e-08,-3.46004287131554e-08,-3.46004287131568e-08,0,0,3.46004287131583e-08,0,0,0,-3.46004287131578e-08,4.03349022502048e-23,-3.4600428713156e-08,-3.46004287131566e-08,-3.46004287131568e-08,0,0,-3.46004287131578e-08,-3.46004287131576e-08,0,0,-3.46004287131569e-08,0,0,0,-3.46004287131582e-08,-3.46004287131569e-08,-3.46004287131578e-08,-3.46004287131573e-08,-3.46004287131571e-08,0,0,0,-3.46004287131569e-08,0,0,-3.46004287131579e-08,0,0,-3.46004287131562e-08,0,0
-3.46004287131566e-08,3.46004287131582e-08,6.92008574263136e-08,0,-3.46004287131578e-08,0,0,0,0,-3.4600428713155e-08,-3.46004287131559e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131566e-08,-3.46004287131548e-08,-3.46004287131568e-08,0,6.9200857426314e-08,-3.46004287131583e-08,-3.46004287131581e-08,-3.46004287131589e-08,0,-3.46004287131581e-08,0,0,-3.46004287131573e-08,6.92008574263101e-08,4.03349022502048e-23,6.92008574263114e-08,-3.46004287131569e-08,3.46004287131565e-08,-3.46004287131584e-08,0,1.03801286139471e-07,-3.46004287131537e-08,3.46004287131561e-08,0,0,0,0,-3.46004287131554e-08,-3.46004287131573e-08,-4.03349022502048e-23,0,-3.46004287131555e-08,0,0,-3.4600428713156e-08,0,6.9200857426314e-08,0,0,0,0,0,3.46004287131551e-08,0,-3.46004287131557e-08,-3.46004287131564e-08,-3.4600428713156e-08,0,0,3.46004287131587e-08,0,0,0,-3.46004287131546e-08,0.00251116071428572,0.00288314992338066,0.00474326897099995,0.00102303087576178,0.000930059523809524,0,-3.46004287131562e-08,-3.46004287131545e-08,0,0,-3.46004287131568e-08,0,0,0,-3.46004287131565e-08,-3.46004287131568e-08,-3.46004287131557e-08,-3.46004287131565e-08,-3.46004287131549e-08,0,0,0,-3.46004287131545e-08,0,0,-3.46004287131554e-08,0,0,-3.46004287131578e-08,0,0
-3.46004287131568e-08,3.46004287131575e-08,6.92008574263146e-08,0,-3.46004287131568e-08,0,0,0,0,-3.46004287131542e-08,-3.46004287131573e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131572e-08,-3.46004287131569e-08,-3.46004287131535e-08,0,6.92008574263142e-08,-3.46004287131563e-08,-3.46004287131566e-08,-3.46004287131586e-08,0,-3.46004287131577e-08,0,0,-3.4600428713156e-08,6.92008574263088e-08,4.03349022502048e-23,6.92008574263136e-08,-3.46004287131573e-08,3.46004287131551e-08,-3.46004287131581e-08,0,1.03801286139471e-07,-3.4600428713155e-08,3.46004287131575e-08,0,0,0,0,-3.46004287131546e-08,-3.46004287131589e-08,-4.03349022502048e-23,0,-3.46004287131559e-08,0,0,-3.46004287131572e-08,0,6.92008574263135e-08,0,0,0,0,0,3.46004287131555e-08,0,-3.46004287131555e-08,-3.46004287131577e-08,-3.46004287131561e-08,0,0,3.46004287131574e-08,0,0,0,-3.46004287131557e-08,0.000279017857142857,0.000930024923380836,0.00102303087576178,0.00288314992338061,0.000558035714285714,0,-3.4600428713154e-08,-3.46004287131521e-08,0,0,-3.4600428713157e-08,0,0,0,-3.46004287131557e-08,-3.46004287131561e-08,-3.46004287131555e-08,-3.46004287131568e-08,-3.46004287131562e-08,0,0,0,-3.46004287131555e-08,0,0,-3.46004287131564e-08,0,0,-3.46004287131562e-08,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558035714285714,0.00120907738095238,0.000930059523809524,0.000558035714285714,0.00167410714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576636904761905,0.00288318452380952,0.00139508928571429,0.00037202380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.46004287131578e-08,3.46004287131577e-08,6.92008574263129e-08,0,-3.46004287131572e-08,0,0,0,0,-3.46004287131551e-08,-3.46004287131546e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131565e-08,-3.46004287131542e-08,-3.46004287131574e-08,0,6.92008574263142e-08,-3.4600428713158e-08,-3.46004287131586e-08,-3.46004287131581e-08,0,-3.46004287131557e-08,0,0,-3.46004287131555e-08,6.92008574263112e-08,4.03349022502048e-23,6.9200857426313e-08,-3.46004287131559e-08,3.46004287131568e-08,-3.46004287131585e-08,0,1.03801286139467e-07,-3.46004287131544e-08,3.46004287131554e-08,0,0,0,0,-3.46004287131547e-08,-3.46004287131573e-08,-4.03349022502048e-23,0,-3.46004287131562e-08,0,0,-3.46004287131567e-08,0,6.92008574263079e-08,0,0,0,0,0,3.46004287131532e-08,0,-3.4600428713155e-08,-3.46004287131556e-08,-3.46004287131549e-08,0,0,3.46004287131571e-08,0,0,0,-3.46004287131549e-08,4.03349022502048e-23,-3.4600428713158e-08,-3.46004287131562e-08,-3.4600428713154e-08,0,0.00288318452380952,0.00381320944719035,0.00158106659004746,0.00037202380952381,0,-3.46004287131564e-08,0,0,0,-3.46004287131544e-08,-3.46004287131542e-08,-3.46004287131548e-08,-3.46004287131558e-08,-3.46004287131558e-08,0,0,0,-3.46004287131531e-08,0,0,-3.46004287131537e-08,0,0,-3.46004287131572e-08,0,0
-3.46004287131576e-08,3.4600428713156e-08,6.92008574263109e-08,0,-3.46004287131571e-08,0,0,0,0,-3.46004287131561e-08,-3.46004287131568e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131552e-08,-3.46004287131572e-08,-3.46004287131587e-08,0,6.92008574263126e-08,-3.4600428713158e-08,-3.46004287131587e-08,-3.46004287131576e-08,0,-3.46004287131542e-08,0,0,-3.46004287131531e-08,6.92008574263135e-08,4.03349022502048e-23,6.92008574263135e-08,-3.46004287131555e-08,3.46004287131576e-08,-3.46004287131559e-08,0,1.03801286139471e-07,-3.46004287131562e-08,3.46004287131558e-08,0,0,0,0,-3.46004287131554e-08,-3.46004287131588e-08,-4.03349022502048e-23,0,-3.46004287131569e-08,0,0,-3.46004287131565e-08,0,6.92008574263063e-08,0,0,0,0,0,3.46004287131542e-08,0,-3.46004287131563e-08,-3.46004287131566e-08,-3.46004287131555e-08,0,0,3.46004287131553e-08,0,0,0,-3.46004287131546e-08,4.03349022502048e-23,-3.46004287131561e-08,-3.46004287131545e-08,-3.46004287131521e-08,0,0.00139508928571429,0.00158106659004746,0.00213910230433306,0.000744047619047619,0,-3.46004287131531e-08,0,0,0,-3.46004287131551e-08,-3.46004287131536e-08,-3.46004287131555e-08,-3.46004287131554e-08,-3.46004287131565e-08,0,0,0,-3.46004287131543e-08,0,0,-3.4600428713156e-08,0,0,-3.4600428713156e-08,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037202380952381,0.00037202380952381,0.000744047619047619,0.00111607142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390625,0.00167410714285714,0.000744047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.46004287131569e-08,3.46004287131566e-08,6.92008574263137e-08,0,-3.4600428713154e-08,0,0,0,0,-3.46004287131535e-08,-3.46004287131578e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131582e-08,-3.46004287131565e-08,-3.46004287131557e-08,0,6.92008574263127e-08,-3.46004287131588e-08,-3.46004287131569e-08,-3.46004287131581e-08,0,-3.46004287131575e-08,0,0,-3.46004287131564e-08,6.92008574263141e-08,4.03349022502048e-23,6.92008574263059e-08,-3.46004287131585e-08,3.46004287131525e-08,-3.4600428713158e-08,0,1.03801286139472e-07,-3.4600428713155e-08,3.46004287131575e-08,0,0,0,0,-3.4600428713156e-08,-3.46004287131589e-08,-4.03349022502048e-23,0,-3.46004287131547e-08,0,0,-3.46004287131559e-08,0,6.92008574263129e-08,0,0,0,0,0,3.46004287131565e-08,0,-3.46004287131549e-08,-3.46004287131571e-08,-3.46004287131573e-08,0,0,3.46004287131572e-08,0,0,0,-3.46004287131566e-08,4.03349022502048e-23,-3.46004287131574e-08,-3.46004287131568e-08,-3.4600428713157e-08,0,0,-3.46004287131564e-08,-3.46004287131531e-08,0,0.00167410714285714,0.0025111261138569,0.000651041666666667,0,0,-3.46004287131566e-08,-3.46004287131563e-08,-3.4600428713157e-08,-3.46004287131573e-08,-3.46004287131552e-08,0,0,0,-3.46004287131564e-08,0,0,-3.46004287131564e-08,0,0,-3.46004287131573e-08,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000744047619047619,0.000651041666666667,0.00148809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465029761904762,0.00148809523809524,0.000651041666666667,-9.30059523809524e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148809523809524,0.00279017857142857,0.000837053571428571,0.000465029761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.46004287131582e-08,3.46004287131581e-08,6.92008574263135e-08,0,-3.46004287131587e-08,0,0,0,0,-3.46004287131565e-08,-3.46004287131555e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131561e-08,-3.46004287131548e-08,-3.46004287131572e-08,0,6.92008574263152e-08,-3.4600428713158e-08,-3.46004287131584e-08,-3.46004287131588e-08,0,-3.46004287131567e-08,0,0,-3.46004287131552e-08,6.92008574263105e-08,4.03349022502048e-23,6.92008574263137e-08,-3.46004287131554e-08,3.46004287131575e-08,-3.46004287131579e-08,0,1.0380128613947e-07,-3.46004287131546e-08,3.46004287131552e-08,0,0,0,0,-3.46004287131541e-08,-3.46004287131571e-08,-4.03349022502048e-23,0,-3.46004287131566e-08,0,0,-3.46004287131574e-08,0,6.92008574263125e-08,0,0,0,0,0,3.46004287131532e-08,0,-3.46004287131557e-08,-3.46004287131556e-08,-3.46004287131536e-08,0,0,3.4600428713158e-08,0,0,0,-3.46004287131544e-08,4.03349022502048e-23,-3.46004287131587e-08,-3.46004287131565e-08,-3.46004287131557e-08,0,0,-3.46004287131544e-08,-3.46004287131551e-08,0,0,-3.46004287131566e-08,0,0.000651041666666667,0.000837053571428571,0.00195309039957124,9.29713519522372e-05,-3.46004287131559e-08,-3.46004287131558e-08,-3.4600428713157e-08,0,0,0,-3.46004287131541e-08,0,0,-3.46004287131563e-08,0,0,-3.46004287131572e-08,0,0
-3.46004287131569e-08,3.46004287131583e-08,6.92008574263169e-08,0,-3.46004287131564e-08,0,0,0,0,-3.46004287131546e-08,-3.46004287131561e-08,0,0,0,0,4.03349022502048e-23,-3.4600428713157e-08,-3.46004287131546e-08,-3.46004287131562e-08,0,6.92008574263144e-08,-3.46004287131576e-08,-3.46004287131568e-08,-3.46004287131583e-08,0,-3.46004287131582e-08,0,0,-3.46004287131568e-08,6.92008574263046e-08,4.03349022502048e-23,6.92008574263081e-08,-3.4600428713157e-08,3.46004287131553e-08,-3.4600428713159e-08,0,1.03801286139467e-07,-3.46004287131539e-08,3.46004287131557e-08,0,0,0,0,-3.46004287131557e-08,-3.46004287131579e-08,-4.03349022502048e-23,0,-3.46004287131559e-08,0,0,-3.46004287131557e-08,0,6.92008574263111e-08,0,0,0,0,0,3.46004287131546e-08,0,-3.46004287131545e-08,-3.46004287131577e-08,-3.46004287131554e-08,0,0,3.46004287131565e-08,0,0,0,-3.46004287131566e-08,4.03349022502048e-23,-3.46004287131582e-08,-3.46004287131568e-08,-3.46004287131561e-08,0,0,-3.46004287131542e-08,-3.46004287131536e-08,0,0,-3.46004287131563e-08,0,-9.30059523809524e-05,0.000465029761904762,9.29713519522372e-05,0.00120904278052368,-3.46004287131557e-08,-3.46004287131564e-08,-3.46004287131555e-08,0,0,0,-3.46004287131548e-08,0,0,-3.46004287131523e-08,0,0,-3.46004287131576e-08,0,0
-3.46004287131578e-08,3.46004287131581e-08,6.92008574263146e-08,0,-3.46004287131581e-08,0,0,0,0,-3.46004287131561e-08,-3.46004287131541e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131557e-08,-3.46004287131557e-08,-3.46004287131566e-08,0,6.92008574263157e-08,-3.46004287131574e-08,-3.46004287131577e-08,-3.46004287131582e-08,0,-3.46004287131564e-08,0,0,-3.46004287131546e-08,6.92008574263099e-08,4.03349022502048e-23,6.92008574263153e-08,-3.46004287131555e-08,3.46004287131575e-08,-3.46004287131587e-08,0,1.0380128613947e-07,-3.46004287131552e-08,3.46004287131554e-08,0,0,0,0,-3.4600428713156e-08,-3.46004287131581e-08,-4.03349022502048e-23,0,-3.46004287131567e-08,0,0,-3.46004287131572e-08,0,6.92008574263132e-08,0,0,0,0,0,3.46004287131539e-08,0,-3.46004287131553e-08,-3.4600428713157e-08,-3.46004287131559e-08,0,0,3.46004287131575e-08,0,0,0,-3.46004287131545e-08,4.03349022502048e-23,-3.46004287131582e-08,-3.46004287131557e-08,-3.46004287131555e-08,0,0,-3.46004287131548e-08,-3.46004287131555e-08,0,0,-3.4600428713157e-08,0,0,0,-3.46004287131559e-08,-3.46004287131557e-08,0.00511529278052375,0.00204609635195213,0.00167407254242844,0.000837053571428571,0.000651041666666667,0,-3.46004287131557e-08,0,0,-3.46004287131548e-08,0,0,-3.46004287131578e-08,0,0
-3.46004287131573e-08,3.46004287131585e-08,6.92008574263138e-08,0,-3.46004287131579e-08,0,0,0,0,-3.46004287131568e-08,-3.46004287131548e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131567e-08,-3.4600428713155e-08,-3.46004287131562e-08,0,6.92008574263158e-08,-3.46004287131579e-08,-3.46004287131579e-08,-3.46004287131587e-08,0,-3.46004287131577e-08,0,0,-3.46004287131565e-08,6.92008574263078e-08,4.03349022502048e-23,6.92008574263117e-08,-3.46004287131565e-08,3.46004287131558e-08,-3.46004287131593e-08,0,1.03801286139469e-07,-3.46004287131552e-08,3.46004287131556e-08,0,0,0,0,-3.46004287131566e-08,-3.46004287131581e-08,-4.03349022502048e-23,0,-3.46004287131567e-08,0,0,-3.46004287131572e-08,0,6.92008574263138e-08,0,0,0,0,0,3.46004287131551e-08,0,-3.4600428713155e-08,-3.46004287131567e-08,-3.4600428713156e-08,0,0,3.4600428713158e-08,0,0,0,-3.46004287131552e-08,4.03349022502048e-23,-3.46004287131584e-08,-3.46004287131565e-08,-3.46004287131568e-08,0,0,-3.46004287131558e-08,-3.46004287131554e-08,0,0,-3.46004287131573e-08,0,0,0,-3.46004287131558e-08,-3.46004287131564e-08,0.00204609635195213,0.00381320944719034,0.0013950546852856,0.000186011904761905,0.000558035714285714,0,-3.46004287131563e-08,0,0,-3.46004287131555e-08,0,0,-3.46004287131583e-08,0,0
-3.46004287131571e-08,3.46004287131579e-08,6.92008574263094e-08,0,-3.46004287131577e-08,0,0,0,0,-3.46004287131567e-08,-3.46004287131564e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131555e-08,-3.46004287131564e-08,-3.46004287131584e-08,0,6.92008574263126e-08,-3.46004287131588e-08,-3.46004287131581e-08,-3.46004287131575e-08,0,-3.46004287131558e-08,0,0,-3.46004287131538e-08,6.92008574263144e-08,4.03349022502048e-23,6.92008574263136e-08,-3.4600428713157e-08,3.46004287131572e-08,-3.4600428713158e-08,0,1.03801286139472e-07,-3.46004287131561e-08,3.46004287131539e-08,0,0,0,0,-3.46004287131569e-08,-3.46004287131581e-08,-4.03349022502048e-23,0,-3.46004287131574e-08,0,0,-3.4600428713156e-08,0,6.92008574263084e-08,0,0,0,0,0,3.46004287131541e-08,0,-3.4600428713156e-08,-3.46004287131576e-08,-3.46004287131557e-08,0,0,3.46004287131547e-08,0,0,0,-3.46004287131551e-08,4.03349022502048e-23,-3.46004287131573e-08,-3.46004287131549e-08,-3.46004287131562e-08,0,0,-3.46004287131558e-08,-3.46004287131565e-08,0,0,-3.46004287131552e-08,0,0,0,-3.4600428713157e-08,-3.46004287131555e-08,0.00167407254242844,0.0013950546852856,0.00251112611385686,0.000930059523809524,0.000744047619047619,0,-3.46004287131568e-08,0,0,-3.46004287131555e-08,0,0,-3.46004287131555e-08,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000837053571428571,0.000186011904761905,0.000930059523809524,0.00148809523809524,0.000558035714285714,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000651041666666667,0.000558035714285714,0.000744047619047619,0.000558035714285714,0.000930059523809524,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427827380952381,0.00139508928571429,0.000744047619047619,0.000930059523809524,0,0,0,0,0,0
-3.46004287131569e-08,3.4600428713158e-08,6.92008574263132e-08,0,-3.46004287131568e-08,0,0,0,0,-3.46004287131551e-08,-3.46004287131557e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131563e-08,-3.46004287131552e-08,-3.46004287131568e-08,0,6.92008574263147e-08,-3.46004287131573e-08,-3.46004287131567e-08,-3.46004287131582e-08,0,-3.46004287131568e-08,0,0,-3.46004287131552e-08,6.920085742631e-08,4.03349022502048e-23,6.92008574263146e-08,-3.46004287131565e-08,3.46004287131561e-08,-3.46004287131587e-08,0,1.03801286139467e-07,-3.46004287131544e-08,3.46004287131557e-08,0,0,0,0,-3.46004287131562e-08,-3.46004287131581e-08,-4.03349022502048e-23,0,-3.46004287131566e-08,0,0,-3.46004287131574e-08,0,6.92008574263076e-08,0,0,0,0,0,3.4600428713154e-08,0,-3.46004287131543e-08,-3.46004287131571e-08,-3.46004287131554e-08,0,0,3.46004287131565e-08,0,0,0,-3.46004287131548e-08,4.03349022502048e-23,-3.46004287131581e-08,-3.46004287131545e-08,-3.46004287131555e-08,0,0,-3.46004287131531e-08,-3.46004287131543e-08,0,0,-3.46004287131564e-08,0,0,0,-3.46004287131541e-08,-3.46004287131548e-08,-3.46004287131557e-08,-3.46004287131563e-08,-3.46004287131568e-08,0,0,0.00139508928571429,0.00269713801861873,0.000930059523809524,0.000744047619047619,-3.46004287131543e-08,0,0,-3.46004287131573e-08,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000744047619047619,0.000930059523809524,0.00186011904761905,0.000465029761904762,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000930059523809524,0.000744047619047619,0.000465029761904762,0.00111607142857143,0,0,0,0,0,0
-3.46004287131579e-08,3.46004287131563e-08,6.92008574263112e-08,0,-3.46004287131589e-08,0,0,0,0,-3.46004287131568e-08,-3.46004287131563e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131558e-08,-3.46004287131564e-08,-3.4600428713157e-08,0,6.9200857426315e-08,-3.46004287131572e-08,-3.46004287131574e-08,-3.46004287131582e-08,0,-3.46004287131548e-08,0,0,-3.46004287131543e-08,6.92008574263088e-08,4.03349022502048e-23,6.92008574263166e-08,-3.46004287131542e-08,3.46004287131577e-08,-3.46004287131561e-08,0,1.03801286139473e-07,-3.46004287131553e-08,3.46004287131567e-08,0,0,0,0,-3.4600428713155e-08,-3.46004287131572e-08,-4.03349022502048e-23,0,-3.46004287131558e-08,0,0,-3.46004287131589e-08,0,6.92008574263142e-08,0,0,0,0,0,3.46004287131556e-08,0,-3.46004287131574e-08,-3.46004287131546e-08,-3.46004287131557e-08,0,0,3.4600428713158e-08,0,0,0,-3.46004287131538e-08,4.03349022502048e-23,-3.46004287131569e-08,-3.46004287131554e-08,-3.46004287131564e-08,0,0,-3.46004287131537e-08,-3.4600428713156e-08,0,0,-3.46004287131564e-08,0,0,0,-3.46004287131563e-08,-3.46004287131523e-08,-3.46004287131548e-08,-3.46004287131555e-08,-3.46004287131555e-08,0,0,0,-3.46004287131543e-08,0,0,0.00251112611385689,0.000558035714285714,0,-3.4600428713156e-08,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558035714285714,0.000930059523809524,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167410714285714,0,0,0
-3.46004287131562e-08,3.46004287131578e-08,6.92008574263161e-08,0,-3.46004287131558e-08,0,0,0,0,-3.46004287131559e-08,-3.46004287131583e-08,0,0,0,0,4.03349022502048e-23,-3.46004287131583e-08,-3.46004287131569e-08,-3.4600428713156e-08,0,6.92008574263137e-08,-3.4600428713156e-08,-3.46004287131567e-08,-3.46004287131581e-08,0,-3.46004287131579e-08,0,0,-3.4600428713157e-08,6.92008574263151e-08,4.03349022502048e-23,6.92008574263137e-08,-3.46004287131587e-08,3.46004287131564e-08,-3.46004287131579e-08,0,1.03801286139473e-07,-3.46004287131571e-08,3.46004287131583e-08,0,0,0,0,-3.46004287131574e-08,-3.46004287131588e-08,-4.03349022502048e-23,0,-3.46004287131553e-08,0,0,-3.46004287131586e-08,0,6.92008574263129e-08,0,0,0,0,0,3.46004287131566e-08,0,-3.46004287131555e-08,-3.46004287131591e-08,-3.46004287131582e-08,0,0,3.46004287131579e-08,0,0,0,-3.46004287131574e-08,4.03349022502048e-23,-3.46004287131574e-08,-3.46004287131578e-08,-3.46004287131562e-08,0,0,-3.46004287131572e-08,-3.4600428713156e-08,0,0,-3.46004287131573e-08,0,0,0,-3.46004287131572e-08,-3.46004287131576e-08,-3.46004287131578e-08,-3.46004287131583e-08,-3.46004287131555e-08,0,0,0,-3.46004287131573e-08,0,0,-3.4600428713156e-08,0,0,0.00288314992338063,0.00102306547619048,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102306547619048,0.00130208333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130208333333333
